rss,rss_dbm
2.6230513e-12,-85.81193
2.5928743e-12,-85.86219
2.5936228e-12,-85.86093
2.607929e-12,-85.837036
2.6099218e-12,-85.833725
2.627672e-12,-85.80429
2.7399717e-12,-85.62254
2.7457338e-12,-85.61341
2.9442726e-12,-85.31022
3.0137815e-12,-85.208885
3.269781e-12,-84.85481
3.2996496e-12,-84.81532
3.4061992e-12,-84.67729
3.3918985e-12,-84.69557
3.1735302e-12,-84.98457
3.072331e-12,-85.12532
2.9407215e-12,-85.31546
2.7701413e-12,-85.57498
2.7129445e-12,-85.66559
2.636137e-12,-85.79032
2.6178003e-12,-85.82063
2.6145629e-12,-85.826004
2.5877358e-12,-85.870804
2.5896976e-12,-85.86751
2.5884813e-12,-85.86955
2.5904444e-12,-85.86626
2.6047153e-12,-85.8424
2.617146e-12,-85.821724
3.4759957e-12,-84.5892
3.5442233e-12,-84.50478
3.3636407e-12,-84.7319
3.3085123e-12,-84.80368
3.161112e-12,-85.0016
2.9664554e-12,-85.277626
2.7256045e-12,-85.64537
2.5901603e-12,-85.86674
2.619145e-12,-85.818405
2.624409e-12,-85.80969
2.6423564e-12,-85.78009
2.6693424e-12,-85.73596
2.7080727e-12,-85.6734
2.7193443e-12,-85.65536
2.725011e-12,-85.64632
2.7690085e-12,-85.57675
3.1833208e-12,-84.9712
3.1123747e-12,-85.069084
3.0149795e-12,-85.20715
2.6948454e-12,-85.694664
2.658071e-12,-85.75433
2.6460284e-12,-85.77406
2.5881979e-12,-85.870026
